51.82606215815787,51.82607026103065,51.82607445223244,51.82606857275776,48.50798071588608,48.507979303552965,48.50798117902367,51.82606325984021,48.50797605690133,51.826072948726086
35.00975254539578,35.009614632647185,35.00971879488211,35.00962483740494,35.00960730840773,35.00964902160317,35.009605118999325,35.00972943376258,35.009619011025556,35.0098031902123
35.217409158493105,32.47971774764102,35.217406757235096,32.47975931304059,35.21740881583281,32.479702401272746,35.21740769034638,32.47977596156371,35.21741492571718,35.21740868982534
24.67682991835563,26.11758158111552,24.676829783588406,24.676828934325776,24.676829117954835,26.117589067107033,26.1175897059838,26.117588888192273,26.11758796479394,26.11759076317371
26.468714094287744,26.468715598731524,26.468714049048188,26.468714247914857,26.46871604075159,26.468714414011465,26.468714122024455,26.468716131114732,26.46871445862763,26.46871432598844
46.813737851887225,47.5537069244726,47.553688823253005,47.55370279693326,46.813718461325195,47.55375293100123,47.553707971313365,46.81372019991069,46.813709303399946,47.553790154055044
19.99207785506084,19.99207706118172,19.99207817660373,19.992078645465387,19.992077689566763,19.99207709563275,19.99207680350871,19.99207676909634,19.992076798820285,19.9920767686484
34.84949038886869,34.84954419836183,28.917784982527422,28.917791132052614,34.84954108795813,28.91779340197941,28.917797689150966,34.84949958662999,34.84948773675639,34.84960198826538
30.884019026601102,30.88401387805199,30.884017538298025,30.884011245443126,30.88401176555459,30.884012247010748,30.667952182708603,30.66794785231159,30.667949441413864,30.667957381925813
46.573844062769254,46.57384367163033,46.57378178319649,46.57381184171597,46.57377727754445,46.573814520132835,46.573814661625796,46.57377660401937,46.573781676165936,46.573817639712594
38.42968152596278,41.00389789679846,41.00391347263973,41.003916794483985,41.00391317299243,40.60213826465966,40.57177771097787,41.003911303687396,38.42963025959412,41.00395000511777
32.938500034626955,32.93849118404689,32.93849284955551,32.93849280147356,32.938487066878274,32.938492357214606,32.93848937538978,32.93849070835388,32.93848712383755,32.938490569967655
46.99394021459314,47.37352364220895,46.993937091157996,47.3735237104663,47.37350049622347,47.37352263198999,47.37352249559484,46.99394001348348,46.99393817099066,47.373517791918935
42.1263174442199,42.125696679562985,41.545857467692834,41.54681244789012,42.12558046315669,41.54587607077463,42.125563374671756,42.12560372961743,42.125611238293104,41.54584429536178
58.01042194775786,58.01042082063728,55.089760824800095,58.01041999663186,58.0104247188369,58.01042417352643,55.0898591621267,55.08977245300678,58.01037217984451,55.08984838335801
14.96790527109856,14.96790560729381,14.967898452358599,14.967905281816149,14.967904496483058,14.967904506174806,14.905271456809928,14.90527039199926,14.904820847673722,14.90526065457198
44.96652473167187,38.61323124521809,44.96656279058452,44.96656652043636,44.96656303708524,38.61323244475335,38.613230359052096,38.61323086357797,44.96656187621649,44.96657676119488
29.50986990129993,39.01364426838411,39.01362327374527,29.509879832236212,39.01362723990201,29.67644754466673,29.673780727978702,39.01363548048639,39.01361667864201,39.0136426416275
41.6727865860964,47.7854781205469,47.785476160087526,47.785478337448026,41.67230249020088,41.67252595607005,47.78543316027718,41.67226084074917,47.78547507467739,47.78547509059027
58.348171708850835,64.50702687939518,64.50701959096457,64.50708738898922,64.50701845516821,64.50709490092922,64.50698997728819,58.34817244551016,65.17309473594065,65.24466072516147
37.3659078890137,37.36608303392951,37.36597292700713,37.36591436183952,37.36612800693833,37.36600882212466,37.36598678142526,37.36607065829019,37.36604452618539,37.36593502567435
35.38451863050061,35.38450799081212,35.38451239309125,35.38450495804301,35.3845121915096,35.384508247209226,35.38450757372536,35.38450688805392,35.38450508967427,35.38450504723848
36.094840724430355,38.05837470032266,38.05854021336985,36.09437905917287,38.058563736511275,38.05832146236348,36.094727739100335,36.094199055784145,38.05826834081341,38.05831627115755
33.88427398636759,33.88432444716414,34.929720701180415,34.92977606590968,33.88451435326634,34.929729809260635,33.88426385940376,34.929709683107426,34.92973134410682,34.929716593927125
35.541030807012454,34.66840360930711,35.541028247698875,34.66861472895856,34.66839906869418,34.66869523244763,35.54102210674503,35.54102680506137,35.54102409428518,35.5410049521436
66.04437750640335,64.25270158527294,64.25278597759643,66.0442462523176,66.04429050488469,64.25272393434649,66.0442455855405,64.25282519684221,66.04432345179507,66.04438044995878
54.417051576501734,54.41702547472451,48.04560983189695,54.41703956626752,54.41708114123594,47.321181255288636,54.41756543780464,47.59327885686639,46.99257264055967,54.41702748560168
25.28361401610924,25.28347482150303,25.28347115901395,25.28357906069258,25.28347970470231,25.283549481614433,25.283478171809097,25.283483102045473,25.28357121005431,25.283528180329434
33.18554625395068,36.1706954243685,33.185549150854285,36.170696147846364,36.170703904655724,36.1706970910195,36.17071167655958,33.18554926325019,33.1855472634542,36.17071346228844
53.49733444307036,46.576943314214134,53.49734108127342,53.49731478241543,53.4973377460075,53.49736008242724,46.57694511354072,46.576943695675695,46.57694534429965,53.49734546869395
32.39322357523249,32.39322670755417,32.393226614711175,32.39322382986449,32.39322580549528,32.39322331563617,31.49133655080239,31.491352370983467,31.491333210524104,31.49133726582769
31.56152361847168,31.56152275630207,31.5615226457734,31.56152257640094,31.561522550713256,31.561522482618837,31.561523405395096,31.561522514812992,31.56152278894494,31.561522889061077
42.225635149807,44.52157037818079,44.52158420009816,44.52158448198753,42.22562914481572,42.22563329369912,42.225633649207964,44.52158647240526,44.521576641107835,44.52158537852502
42.61891295445158,42.61890868910471,42.618910942667846,42.60983695021951,42.610003039301645,42.61891480726021,42.619943440111356,42.60979033198686,42.61893215449474,42.609824995506834
34.092093777624044,34.092095677968324,34.09209638999799,34.09209630174651,34.092094912564164,32.089846937876516,32.08984623026224,32.08984619164778,32.08984659480741,34.09209625940909
53.32505491496693,46.20541476871591,46.20495580052271,53.32498859016863,53.32507251208402,46.20490984752488,53.32499242357415,53.32500736576873,53.32499943639692,46.20503888299589
40.6719362437968,37.92013912606581,40.6719348022823,40.67191974700644,40.67193531302398,40.67251233289898,41.76978208590593,41.77848526910465,40.67193389686591,37.91998906105813
42.13913391706147,42.13915482742995,40.23839069627521,40.23840192270263,42.139155503376415,42.139146182677955,40.23848016343372,42.139146117647975,40.23840760597064,42.13915578879226
34.14990218732972,33.78004775510195,34.149900366951364,33.78002300638828,33.78003227030419,34.1499019405112,34.14989839545296,33.78004706167749,34.14990187371341,34.14990096852117
27.325512588719256,29.79792559210091,29.79792748265165,29.797925803027994,29.797927924544123,29.79792734142534,27.32550193059764,27.325484293031593,29.797927770039475,27.325506377530452
53.336417103584594,53.33562476406634,49.24518530634073,49.24621939321424,53.33553690543833,53.33554093099045,53.33550167214715,49.24395719599923,49.24380983473395,53.3355026425795
40.53054645484202,40.82006694331529,40.530546385892876,40.530554320990824,40.820071695285876,40.5305588873886,40.82006615218521,40.820065276254454,40.82005294678527,40.82007844306988
41.22902023948929,40.76413767628901,41.22903154671797,41.229021000730526,41.22902811877569,40.764138171206504,41.229076226354245,40.76413894913856,40.76413629847388,41.229090859163904
44.61188514905266,45.68396127893944,44.61205507902282,45.68411121862926,45.68404566741308,44.61208499783579,44.6118866812439,45.684088786670856,45.68390067697365,45.6839350151394
44.71597116125568,42.902460337988565,44.71597983157329,42.90240905356984,44.71596296874537,44.71597320196753,44.715974566187555,44.71591723730891,42.90250611321942,42.902427482001045
36.049396181153526,36.049394118506484,36.66479195677613,36.664723208445565,36.049395387478874,36.664699451204484,36.66472276926388,36.6646842567156,36.66469584814414,36.04938905292748
42.266005933924106,42.266006902214805,42.266274124848564,42.26596327470581,42.266003543560664,42.266055918059465,42.266057499529,42.265963146716146,42.26648364384532,42.265983947058714
46.55001351694941,46.55001232440195,44.17975457158101,44.179765088219,46.55000971628079,46.550011940642854,46.5500132341749,44.17976458539846,44.179855207885936,46.55003270548822
49.03872171156605,45.83888318406392,45.83890779551511,49.03871901538926,45.83890746463908,45.838864666280614,49.03871785847426,49.03872186926062,49.03872185841544,49.03872244966141
48.52236668545573,54.206208946870696,54.23967773064656,61.98125883401785,48.52266762733881,61.9812363524192,61.98123386744179,61.98123020897253,61.98127415100584,61.98128751916622
54.305425519562114,60.93650458749308,54.30543616501315,60.936469689268165,54.30542588753403,54.30542685993758,60.93650411106327,60.93654198203227,60.93650395371783,60.93650379815984
24.274755549016696,24.328479534527656,24.27474395485842,24.328484225321695,24.274821010743132,24.274724959842313,24.32846283686505,24.328462231886355,24.328511054393523,24.328478931134015
44.112274741348216,43.5983809145346,43.59835801289027,43.598476179018576,43.598390213144036,44.112327513698744,44.112283634753325,44.11227073139438,44.11227859440286,44.11226552096541
51.772416199156325,51.77241618722048,56.73749110561481,56.73748393941203,56.7374911971806,56.73749091175942,56.737490918436386,51.772416202486596,56.73747373499518,51.77241616542267
37.72855290779106,49.84469603809333,38.53559703695364,49.844699460851736,49.84468494819693,49.84469766934693,49.84470105030025,49.844712671510635,38.53059268630689,37.72849788700322
46.02313443135627,46.023179796641294,46.02329200877402,42.58586917675679,42.585877824792995,46.02314981754632,46.023180025475696,46.023155716167054,42.58587896558779,42.585879564404465
48.42886229951603,48.42889191207722,48.428892483250806,48.428882260955504,46.51042710652044,48.42889243787235,46.510427256022126,46.51042714687717,48.428892224782956,46.51042712958815
32.28198646372319,35.526050407572356,32.28198149469399,35.52604887078076,35.52604501708706,35.526050796633136,32.28207225820372,32.28199774329178,35.5260448323521,35.52603723382043
